companyName,industryField,positionName,jobNature,createTime,financeStage,companyLabelList,companySize,city,district,positionType,education,positionAdvantage,Salary,salaryMax,salaryMin,salaryAvg,workYear 
汇桔网,"企业服务,O2O",媒介经理（网媒）,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,北京,西城区,市场/商务/销售类,本科,员工股权、培训机制、晋升渠道,10k-15k,15,10,12.5,3-5年
汇桔网,"企业服务,O2O",政府公关,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,北京,西城区,市场/商务/销售类,本科,员工股权、晋升渠道、培训机制,10k-15k,15,10,12.5,3-5年
汇桔网,"企业服务,O2O",品牌策划经理,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,北京,西城区,市场/商务/销售类,本科,员工股权、晋升渠道、股权激励,15k-20k,20,15,17.5,3-5年
汇桔网,"企业服务,O2O",品牌合作经理,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,北京,西城区,市场/商务/销售类,本科,员工股权激励、晋升渠道、培训机制,10k-15k,15,10,12.5,3-5年
汇桔网,"企业服务,O2O",BD经理,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,市场/商务/销售类,大专,五险一金、股票期权、带薪年假,10k-15k,15,10,12.5,3-5年
汇桔网,"企业服务,O2O",项目经理,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,产品/需求/项目类,本科,五险一金，周末双休，班车接送，包餐，期权,15k-25k,25,15,20.0,5-10年
汇桔网,"企业服务,O2O",会员运营专员,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,本科,大神云集；五险一金；朝阳行业；股票期权,4k-8k,8,4,6.0,1-3年
汇桔网,"企业服务,O2O",文案策划实习生,实习,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,大专,办公环境佳 股票期权 团队氛围活跃,1k-2k,2,1,1.5,应届毕业生
汇桔网,"企业服务,O2O",数据分析师（运营方向）,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,本科,五险一金；股票期权；大神云集；朝阳行业,10k-20k,20,10,15.0,3-5年
汇桔网,"企业服务,O2O",内容运营,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,本科,大神云集；朝阳行业；股票期权；万亿级市场,4k-7k,7,4,5.5,1-3年
汇桔网,"企业服务,O2O",资深内容运营,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,本科,大神云集；朝阳行业；股票期权；万亿级市场,8k-12k,12,8,10.0,3-5年
汇桔网,"企业服务,O2O",高级产品经理,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,产品/需求/项目类,大专,大神云集；朝阳行业；股票期权；万亿级市场,15k-30k,30,15,22.5,3-5年
汇桔网,"企业服务,O2O",产品总监,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,产品,本科,期权股票 大神云集 朝阳行业 万亿级市场,30k-50k,50,30,40.0,5-10年
汇桔网,"企业服务,O2O",数据库管理员,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,技术,大专,"五险一金,周末双休,免费班车,中午包餐",12k-20k,20,12,16.0,1-3年
汇桔网,"企业服务,O2O",高级web前端工程师,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,技术,大专,"五险一金,周末双休,班车接送,股票期权",15k-30k,30,15,22.5,3-5年
汇桔网,"企业服务,O2O",产品经理（PC端）,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,产品,大专,"万亿级市场,大神云集,朝阳行业,股票期权",15k-30k,30,15,22.5,3-5年
汇桔网,"企业服务,O2O",JAVA工程师,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,技术,大专,"周末双休,班车接送,股票期权,五险一金",15k-20k,20,15,17.5,3-5年
汇桔网,"企业服务,O2O",产品运营主管/经理（运营方向）,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营,本科,"五险一金,周末双休,股票期权,班车接送",8k-15k,15,8,11.5,3-5年
汇桔网,"企业服务,O2O",高级产品经理（移动）,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,产品,本科,"期权股票,大神云集,朝阳行业,万亿级市场",15k-30k,30,15,22.5,3-5年
汇桔网,"企业服务,O2O",技术总监,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,开发/测试/运维类,本科,股票期权、五险一金、朝阳行业、万亿级市场,30k-50k,50,30,40.0,5-10年
汇桔网,"企业服务,O2O",运营实习生,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,本科,朝阳行业、大神云集、专业培训、股票期权,2k-3k,3,2,2.5,应届毕业生
汇桔网,"企业服务,O2O",活动策划专员,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,大专,朝阳行业；五险一金；大神云集；股票期权,4k-6k,6,4,5.0,1-3年
汇桔网,"企业服务,O2O",SEO专员/主管,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,市场/商务/销售类,大专,大神云集；朝阳行业；五险一金；股票期权,6k-10k,10,6,8.0,3-5年
汇桔网,"企业服务,O2O",推广主管/经理,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,市场/商务/销售类,本科,朝阳行业；五险一金；大神云集；股票期权,8k-15k,15,8,11.5,5-10年
汇桔网,"企业服务,O2O",用户/会员运营专员,全职,2017-05-10 09:09:24,成熟型(C轮),"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",2000人以上,广州,萝岗区,运营/编辑/客服,本科,大神云集；朝阳行业；五险一金；股票期权,4k-8k,8,4,6.0,1-3年
旭光软件,教育,前端开发实习生（移动端 方向）,实习,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,番禺区,开发/测试/运维类,大专,"五险一金,绩效奖金,员工培训,年终奖",4k-6k,6,4,5.0,应届毕业生
旭光软件,教育,电子工程师实习生,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,番禺区,开发/测试/运维类,大专,"五险一金,绩效奖金,员工培训,年终奖",3k-5k,5,3,4.0,应届毕业生
旭光软件,教育,测试工程师实习生（中国移动业务线）,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,番禺区,开发/测试/运维类,大专,"五险一金,绩效奖金,员工培训,年终奖",3k-5k,5,3,4.0,应届毕业生
旭光软件,教育,运营实习生,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,番禺区,运营/编辑/客服,大专,"五险一金,绩效奖金,员工培训,年终奖",3k-5k,5,3,4.0,应届毕业生
旭光软件,教育,数据库实习生,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,番禺区,开发/测试/运维类,大专,"五险一金,绩效奖金,员工培训,年终奖",3k-5k,5,3,4.0,应届毕业生
旭光软件,教育,JAVA实习程序员,实习,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"周末双休,交通补贴,五险一金,人才落户",3k-6k,6,3,4.5,应届毕业生
旭光软件,教育,JAVA 软件开发实习生,实习,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"周末双休,朝九晚五,五险一金,人才落户",4k-7k,7,4,5.5,1年以下
旭光软件,教育,Java开发实习生（互联网）,实习,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"周末双休,五险一金,人才落户,交通补贴",4k-8k,8,4,6.0,1年以下
旭光软件,教育,初级java软件开发,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"五险一金,周末双休,交通补贴,人才落户",4k-7k,7,4,5.5,1年以下
旭光软件,教育,软件JAVA开发方向,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"五险一金,周末双休,人才落户,交通补贴",4k-8k,8,4,6.0,1年以下
旭光软件,教育,JAVA研发工程师（初级）,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"五险一金,人才落户,交通补贴,住房补贴",4k-8k,8,4,6.0,不限
旭光软件,教育,数据采集实习生,实习,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"五险一金,人才落户,周末双休,朝九晚五",4k-7k,7,4,5.5,应届毕业生
旭光软件,教育,Java开发工程师助理,实习,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"五险一金,人才落户,周末双休,交通补贴",4k-6k,6,4,5.0,应届毕业生
旭光软件,教育,java后端实习生,实习,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"五险一金,人才落户,周末双休,朝九晚五",3k-6k,6,3,4.5,应届毕业生
旭光软件,教育,java实习生,全职,2017-05-10 09:05:06,初创型(不需要融资),[],少于15人,广州,天河区,开发/测试/运维类,大专,"做五休二,全勤奖,五险一金,绩效奖金",4k-6k,6,4,5.0,1年以下
赐云网络,移动互联网,java,全职,2017-05-10 09:05:05,初创型(未融资),"['年底双薪', 'APP开发', '聚餐旅游', '网络科技']",15-50人,上海,浦东新区,开发/测试/运维类,不限,"办公环境佳,发展空间大,型男靓女,团建活动多",10k-15k,15,10,12.5,1-3年
赐云网络,移动互联网,斗地主产品经理,全职,2017-05-10 09:05:04,初创型(未融资),"['年底双薪', 'APP开发', '聚餐旅游', '网络科技']",15-50人,上海,浦东新区,运营/编辑/客服,大专,"团建活动多,型男靓女,发展空间大,办公环境佳",10k-15k,15,10,12.5,1-3年
赐云网络,移动互联网,烧饭阿姨,全职,2017-05-10 09:05:03,初创型(未融资),"['年底双薪', 'APP开发', '聚餐旅游', '网络科技']",15-50人,上海,浦东新区,其他,不限,中餐：12点开饭，晚餐：18点开饭；,4k-5k,5,4,4.5,3-5年
赐云网络,移动互联网,新媒体运营,全职,2017-05-10 09:05:02,初创型(未融资),"['年底双薪', 'APP开发', '聚餐旅游', '网络科技']",15-50人,上海,浦东新区,运营/编辑/客服,大专,"办公环境佳,型男靓女,发展空间大,团建活动多",4k-8k,8,4,6.0,1-3年
坚果云,"企业服务,数据服务",大客户销售,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,市场/商务/销售类,大专,"大客户,高提成,专业性",9k-18k,18,9,13.5,1-3年
坚果云,"企业服务,数据服务",续费销售（上海）,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,市场/商务/销售类,大专,"成长高,专业性",4k-8k,8,4,6.0,1-3年
坚果云,"企业服务,数据服务",客户维护专员,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,市场/商务/销售类,大专,"专业,气氛好",5k-10k,10,5,7.5,1-3年
坚果云,"企业服务,数据服务",销售工程师,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,市场/商务/销售类,大专,"专业性,气氛好,团队优秀",8k-16k,16,8,12.0,1-3年
坚果云,"企业服务,数据服务",销售经理-上海,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,None,市场与销售,大专,高提成、发展空间大,10k-20k,20,10,15.0,1-3年
坚果云,"企业服务,数据服务",销售顾问-上海,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,None,市场与销售,大专,充满活力的企业文化和扁平化的管理体系,10k-20k,20,10,15.0,1-3年
坚果云,"企业服务,数据服务",大客户代表-上海,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,None,市场与销售,大专,充满活力的企业文化和扁平化的管理体系,12k-22k,22,12,17.0,1-3年
坚果云,"企业服务,数据服务",.net开发工程师,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,武汉,东湖新技术开发区,开发/测试/运维类,本科,"气氛好,扁平化",8k-15k,15,8,11.5,1-3年
坚果云,"企业服务,数据服务",外勤销售,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,None,市场与销售,大专,充满活力的企业文化和扁平化的管理体系,8k-16k,16,8,12.0,1-3年
坚果云,"企业服务,数据服务",售前工程师-上海,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,开发/测试/运维类,大专,"技术大牛多,团队氛围好,发展潜力大",10k-20k,20,10,15.0,1-3年
坚果云,"企业服务,数据服务",mac开发工程师,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,武汉,东湖新技术开发区,开发/测试/运维类,本科,"专业强,福利好",8k-16k,16,8,12.0,1-3年
坚果云,"企业服务,数据服务",线上推广经理,全职,2017-05-10 09:04:59,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,市场/商务/销售类,本科,"创意,弹性,专业",6k-10k,10,6,8.0,1-3年
坚果云,"企业服务,数据服务",客户运营,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,运营/编辑/客服,大专,"成长空间大,有潜力,扁平化管理",4k-8k,8,4,6.0,不限
坚果云,"企业服务,数据服务",内容运营,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,运营/编辑/客服,大专,"团队好,发展潜力大,资源丰富",6k-12k,12,6,9.0,1-3年
坚果云,"企业服务,数据服务",增值销售专员（武汉）,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,武汉,东湖新技术开发区,市场/商务/销售类,大专,"带薪年假,不定期团建,气氛活跃",4k-7k,7,4,5.5,1-3年
坚果云,"企业服务,数据服务",客户维护专员（武汉）,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,武汉,东湖新技术开发区,运营/编辑/客服,大专,"不定期团建,带薪年假",4k-6k,6,4,5.0,1-3年
坚果云,"企业服务,数据服务",用户运营,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,运营/编辑/客服,大专,"成长快,专业性",5k-10k,10,5,7.5,1-3年
坚果云,"企业服务,数据服务",用户运营-武汉,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,武汉,东湖新技术开发区,运营,大专,发展潜力大,3k-6k,6,3,4.5,1-3年
坚果云,"企业服务,数据服务",客户成功专员-上海,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,None,市场与销售,大专,有充满活力的企业文化和扁平化的管理体系,5k-10k,10,5,7.5,1-3年
坚果云,"企业服务,数据服务",销售代表-上海,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,None,市场与销售,大专,"扁平管理,提成高",7k-14k,14,7,10.5,1年以下
坚果云,"企业服务,数据服务",客户成功专员（武汉）,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,武汉,东湖新技术开发区,运营/编辑/客服,大专,气氛好,3k-6k,6,3,4.5,1-3年
坚果云,"企业服务,数据服务",新媒体运营,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,运营/编辑/客服,本科,"五险一金,不定期团建,气氛好,带薪年假",7k-14k,14,7,10.5,1-3年
坚果云,"企业服务,数据服务",电话销售（上海）,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,嘉定区,市场/商务/销售类,大专,"专业强,成长快",5k-10k,10,5,7.5,不限
坚果云,"企业服务,数据服务",新媒体运营,全职,2017-05-10 09:04:58,成长型(不需要融资),"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",50-150人,上海,浦东新区,运营/编辑/客服,本科,"发展潜力大,团队好",6k-10k,10,6,8.0,1-3年
上海你我贷互联网金融信息服务,金融,支付产品经理,全职,2017-05-10 09:04:59,上市公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",2000人以上,上海,浦东新区,产品/需求/项目类,本科,发展空间大；弹性工作；,20k-30k,30,20,25.0,3-5年
上海你我贷互联网金融信息服务,金融,产品经理（金融产品）,全职,2017-05-10 09:04:59,上市公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",2000人以上,上海,浦东新区,产品/需求/项目类,本科,发展空间大，弹性工作,15k-23k,23,15,19.0,3-5年
上海你我贷互联网金融信息服务,金融,财务数据分析,全职,2017-05-10 09:04:59,上市公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",2000人以上,上海,浦东新区,综合职能类,本科,弹性工作 领导nice 工作环境好 发展空间大,10k-15k,15,10,12.5,1-3年
溢美金融集团,"企业服务,金融",法务经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,综合职能类,本科,五险一金,15k-25k,25,15,20.0,3-5年
溢美金融集团,"企业服务,金融",B端产品经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,产品/需求/项目类,本科,五险一金,15k-20k,20,15,17.5,3-5年
溢美金融集团,"企业服务,金融",业务经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,本科,五险一金,10k-20k,20,10,15.0,1-3年
溢美金融集团,"企业服务,金融",会议项目/销售经理（会议）,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,市场/商务/销售类,本科,五险一金,8k-12k,12,8,10.0,不限
溢美金融集团,"企业服务,金融",定制旅游&amp;会奖旅游团队操作OP,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,市场/商务/销售类,本科,五险一金,6k-8k,8,6,7.0,1-3年
溢美金融集团,"企业服务,金融",薪酬绩效主管/人事主管/经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,综合职能类,本科,期权奖励,8k-10k,10,8,9.0,3-5年
溢美金融集团,"企业服务,金融",绩效主管\经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,综合职能类,本科,五险一金,8k-10k,10,8,9.0,3-5年
溢美金融集团,"企业服务,金融",绩效经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,综合职能类,本科,五险一金,10k-15k,15,10,12.5,3-5年
溢美金融集团,"企业服务,金融",.net工程师,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,开发/测试/运维类,本科,五险一金,15k-30k,30,15,22.5,3-5年
溢美金融集团,"企业服务,金融",c#工程师,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,开发/测试/运维类,本科,五险一金,15k-30k,30,15,22.5,3-5年
溢美金融集团,"企业服务,金融",法务经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,综合职能类,本科,五险一金,15k-25k,25,15,20.0,3-5年
溢美金融集团,"企业服务,金融",风控模型经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,本科,五险一金,20k-30k,30,20,25.0,3-5年
溢美金融集团,"企业服务,金融",风控经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,本科,五险一金,20k-30k,30,20,25.0,3-5年
溢美金融集团,"企业服务,金融",薪酬绩效经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,综合职能类,本科,五险一金,10k-15k,15,10,12.5,3-5年
溢美金融集团,"企业服务,金融",旅游行业产品经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,产品/需求/项目类,本科,五险一金,10k-20k,20,10,15.0,3-5年
溢美金融集团,"企业服务,金融",总裁助理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,综合职能类,本科,五险一金,10k-15k,15,10,12.5,3-5年
溢美金融集团,"企业服务,金融",机构合作专员,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,本科,五险一金,8k-10k,10,8,9.0,1-3年
溢美金融集团,"企业服务,金融",渠道经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,市场/商务/销售类,不限,五险一金,8k-10k,10,8,9.0,3-5年
溢美金融集团,"企业服务,金融",商务经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,市场/商务/销售类,不限,五险一金,6k-10k,10,6,8.0,1-3年
溢美金融集团,"企业服务,金融",E游客 夜班客服专员,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,运营/编辑/客服,不限,五险一金,4k-6k,6,4,5.0,1-3年
溢美金融集团,"企业服务,金融",测试工程师,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,开发/测试/运维类,大专,五险一金,15k-20k,20,15,17.5,1-3年
溢美金融集团,"企业服务,金融",银行合作总监,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,市场/商务/销售类,大专,有市场竞争力的薪资；良好的职业发展前景,35k-50k,50,35,42.5,5-10年
溢美金融集团,"企业服务,金融",银行合作经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,大专,良好的职业发展前景；具有竞争力的薪资,15k-25k,25,15,20.0,1-3年
溢美金融集团,"企业服务,金融",机构合作经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,市场/商务/销售类,大专,良好的职业发展前景；具有竞争力的市场薪资,8k-12k,12,8,10.0,不限
溢美金融集团,"企业服务,金融",融资经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,大专,良好的职业发展前景；具有竞争力的薪资,20k-25k,25,20,22.5,不限
溢美金融集团,"企业服务,金融",风控模型经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,本科,大平台 快发展 期权 培训体系,25k-45k,45,25,35.0,3-5年
溢美金融集团,"企业服务,金融",风控经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,本科,大平台 发展快 股权 培训体系,15k-30k,30,15,22.5,3-5年
溢美金融集团,"企业服务,金融",风控专家,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,大专,大平台 优福利,25k-45k,45,25,35.0,5-10年
溢美金融集团,"企业服务,金融",金融业务产品经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融类,本科,平台大 发展快 福利好,35k-50k,50,35,42.5,5-10年
溢美金融集团,"企业服务,金融",汽车金融业务线总经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,市场/商务/销售类,大专,给您提供一个优质平台，施展自己的能量。,20k-40k,40,20,30.0,5-10年
溢美金融集团,"企业服务,金融",金融产品经理,全职,2017-05-10 09:04:48,成熟型(C轮),"['通讯津贴', '绩效奖金', '专项奖金', '股票期权']",150-500人,北京,朝阳区,金融,大专,大平台 发展快 人人都是老板,25k-45k,45,25,35.0,5-10年
